3,0,Q3-E23,0
3,0,Q3-E64,0
3,0,Q3-E53,1
3,0,Q3-E82,0
3,0,Q3-E40,0
3,0,Q3-E28,1
3,0,Q3-E88,1
3,0,Q3-E44,0
3,0,Q3-E11,0
3,0,Q3-E37,0
3,0,Q3-E24,0
3,0,Q3-E36,1
3,0,Q3-E2,1
3,0,Q3-E73,1
3,0,Q3-E1,1
3,0,Q3-E38,1
3,0,Q3-E43,0
3,0,Q3-E26,0
3,0,Q3-E84,1
3,0,Q3-E70,0
3,0,Q3-E58,0
3,0,Q3-E27,0
3,0,Q3-E34,0
3,0,Q3-E98,0
3,0,Q3-E29,1
3,0,Q3-E55,0
3,0,Q3-E91,0
3,0,Q3-E42,0
3,0,Q3-E30,1
3,0,Q3-E80,0
3,0,Q3-E47,0
3,0,Q3-E15,0
3,0,Q3-E99,0
3,0,Q3-E17,0
3,0,Q3-E100,1
3,0,Q3-E6,1
3,0,Q3-E41,1
3,0,Q3-E71,0
3,0,Q3-E61,0
3,0,Q3-E16,1
3,0,Q3-E93,0
3,0,Q3-E9,1
3,0,Q3-E87,0
3,0,Q3-E14,1
3,0,Q3-E57,0
3,0,Q3-E25,1
3,0,Q3-E46,0
3,0,Q3-E10,0
3,0,Q3-E86,0
3,0,Q3-E51,0
3,0,Q3-E59,0
3,0,Q3-E48,0
3,0,Q3-E35,0
3,0,Q3-E45,1
3,0,Q3-E67,1
3,0,Q3-E20,1
3,0,Q3-E8,1
3,0,Q3-E5,0
3,0,Q3-E69,0
3,0,Q3-E62,1
3,0,Q3-E21,0
3,0,Q3-E39,0
3,0,Q3-E3,1
3,0,Q3-E7,1
3,0,Q3-E54,0
3,0,Q3-E65,1
3,0,Q3-E95,0
3,0,Q3-E68,1
3,0,Q3-E79,1
3,0,Q3-E66,1
3,0,Q3-E63,0
3,0,Q3-E97,0
3,0,Q3-E96,0
3,0,Q3-E22,0
3,0,Q3-E18,0
3,0,Q3-E49,0
3,0,Q3-E72,0
3,0,Q3-E83,1
3,0,Q3-E94,0
3,0,Q3-E31,0
3,0,Q3-E19,1
3,0,Q3-E4,1
3,0,Q3-E50,0
3,0,Q3-E13,1
3,0,Q3-E75,0
3,0,Q3-E85,1
3,0,Q3-E90,0
3,0,Q3-E32,1
3,0,Q3-E33,1
3,0,Q3-E76,0
3,0,Q3-E77,0
3,0,Q3-E89,0
3,0,Q3-E52,0
3,0,Q3-E78,1
3,0,Q3-E81,1
3,0,Q3-E12,1
4,0,Q4-E38,0
4,0,Q4-E73,0
4,0,Q4-E82,0
4,0,Q4-E5,0
4,0,Q4-E12,1
4,0,Q4-E60,0
4,0,Q4-E81,0
4,0,Q4-E67,1
4,0,Q4-E77,1
4,0,Q4-E31,1
4,0,Q4-E61,0
4,0,Q4-E19,1
4,0,Q4-E63,0
4,0,Q4-E42,0
4,0,Q4-E80,1
4,0,Q4-E4,1
4,0,Q4-E24,1
4,0,Q4-E47,1
4,0,Q4-E16,1
4,0,Q4-E100,0
4,0,Q4-E64,0
4,0,Q4-E45,0
4,0,Q4-E84,1
4,0,Q4-E66,0
4,0,Q4-E71,0
4,0,Q4-E15,1
4,0,Q4-E56,0
4,0,Q4-E59,0
4,0,Q4-E44,0
4,0,Q4-E62,0
4,0,Q4-E3,1
4,0,Q4-E27,0
4,0,Q4-E65,0
4,0,Q4-E2,0
4,0,Q4-E29,1
4,0,Q4-E79,1
4,0,Q4-E10,0
4,0,Q4-E98,1
4,0,Q4-E97,0
4,0,Q4-E78,1
4,0,Q4-E76,0
4,0,Q4-E87,0
4,0,Q4-E83,1
4,0,Q4-E54,1
4,0,Q4-E49,1
4,0,Q4-E43,0
4,0,Q4-E28,0
4,0,Q4-E25,0
4,0,Q4-E36,0
4,0,Q4-E48,0
4,0,Q4-E91,0
4,0,Q4-E35,0
4,0,Q4-E6,0
4,0,Q4-E14,1
4,0,Q4-E7,0
4,0,Q4-E93,0
4,0,Q4-E55,0
4,0,Q4-E99,1
4,0,Q4-E52,1
4,0,Q4-E50,0
4,0,Q4-E20,0
4,0,Q4-E8,1
4,0,Q4-E96,1
4,0,Q4-E21,0
4,0,Q4-E33,1
4,0,Q4-E1,0
4,0,Q4-E92,1
4,0,Q4-E72,1
4,0,Q4-E51,0
4,0,Q4-E69,0
4,0,Q4-E18,1
4,0,Q4-E41,0
4,0,Q4-E58,0
4,0,Q4-E68,0
4,0,Q4-E9,1
4,0,Q4-E11,1
4,0,Q4-E86,0
4,0,Q4-E13,1
4,0,Q4-E74,0
4,0,Q4-E30,0
4,0,Q4-E53,1
4,0,Q4-E37,0
4,0,Q4-E95,1
4,0,Q4-E85,0
4,0,Q4-E90,1
4,0,Q4-E32,1
4,0,Q4-E26,1
4,0,Q4-E23,0
4,0,Q4-E22,0
4,0,Q4-E34,0
4,0,Q4-E57,0
4,0,Q4-E75,1
4,0,Q4-E17,1
4,0,Q4-E39,0
4,0,Q4-E88,1
4,0,Q4-E40,0
4,0,Q4-E89,0
4,0,Q4-E46,0
4,0,Q4-E94,0
4,0,Q4-E70,0
5,0,Q5-E67,0
5,0,Q5-E43,1
5,0,Q5-E88,1
5,0,Q5-E37,1
5,0,Q5-E54,0
5,0,Q5-E17,0
5,0,Q5-E16,0
5,0,Q5-E95,0
5,0,Q5-E30,1
5,0,Q5-E5,1
5,0,Q5-E32,1
5,0,Q5-E87,0
5,0,Q5-E73,0
5,0,Q5-E1,0
5,0,Q5-E69,1
5,0,Q5-E3,1
5,0,Q5-E56,1
5,0,Q5-E68,0
5,0,Q5-E98,1
5,0,Q5-E25,1
5,0,Q5-E44,1
5,0,Q5-E23,0
5,0,Q5-E59,0
5,0,Q5-E82,0
5,0,Q5-E24,0
5,0,Q5-E60,1
5,0,Q5-E79,1
5,0,Q5-E81,0
5,0,Q5-E10,1
5,0,Q5-E57,1
5,0,Q5-E96,0
5,0,Q5-E51,0
5,0,Q5-E8,1
5,0,Q5-E71,1
5,0,Q5-E48,1
5,0,Q5-E42,1
5,0,Q5-E70,0
5,0,Q5-E77,0
5,0,Q5-E61,1
5,0,Q5-E22,1
5,0,Q5-E99,1
5,0,Q5-E89,1
5,0,Q5-E39,0
5,0,Q5-E100,1
5,0,Q5-E53,1
5,0,Q5-E21,1
5,0,Q5-E50,1
5,0,Q5-E86,0
5,0,Q5-E11,0
5,0,Q5-E27,0
5,0,Q5-E18,0
5,0,Q5-E2,1
5,0,Q5-E64,0
5,0,Q5-E29,0
5,0,Q5-E35,1
5,0,Q5-E90,0
5,0,Q5-E93,1
5,0,Q5-E66,1
5,0,Q5-E84,1
5,0,Q5-E6,1
5,0,Q5-E80,0
5,0,Q5-E7,1
5,0,Q5-E47,1
5,0,Q5-E19,0
5,0,Q5-E97,1
5,0,Q5-E45,0
5,0,Q5-E36,1
5,0,Q5-E85,0
5,0,Q5-E52,1
5,0,Q5-E46,0
5,0,Q5-E28,0
5,0,Q5-E58,0
5,0,Q5-E33,0
5,0,Q5-E49,0
5,0,Q5-E31,1
5,0,Q5-E63,1
5,0,Q5-E26,1
5,0,Q5-E94,0
5,0,Q5-E20,1
5,0,Q5-E38,1
5,0,Q5-E91,0
5,0,Q5-E74,1
5,0,Q5-E34,1
5,0,Q5-E4,1
5,0,Q5-E15,1
5,0,Q5-E12,1
5,0,Q5-E76,0
5,0,Q5-E55,0
5,0,Q5-E40,0
5,0,Q5-E75,0
5,0,Q5-E13,1
5,0,Q5-E41,1
5,0,Q5-E83,0
5,0,Q5-E14,1
5,0,Q5-E62,1
5,0,Q5-E9,1
5,0,Q5-E92,0
5,0,Q5-E78,0
5,0,Q5-E72,0
5,0,Q5-E65,0
6,0,Q6-E90,1
6,0,Q6-E53,0
6,0,Q6-E68,1
6,0,Q6-E42,0
6,0,Q6-E55,0
6,0,Q6-E63,1
6,0,Q6-E44,1
6,0,Q6-E5,1
6,0,Q6-E6,1
6,0,Q6-E37,1
6,0,Q6-E99,0
6,0,Q6-E40,0
6,0,Q6-E46,0
6,0,Q6-E89,0
6,0,Q6-E86,1
6,0,Q6-E7,1
6,0,Q6-E65,1
6,0,Q6-E92,1
6,0,Q6-E26,0
6,0,Q6-E45,0
6,0,Q6-E72,0
6,0,Q6-E20,0
6,0,Q6-E100,1
6,0,Q6-E78,1
6,0,Q6-E87,1
6,0,Q6-E25,1
6,0,Q6-E60,0
6,0,Q6-E3,1
6,0,Q6-E39,1
6,0,Q6-E51,0
6,0,Q6-E62,0
6,0,Q6-E83,0
6,0,Q6-E23,1
6,0,Q6-E14,1
6,0,Q6-E76,1
6,0,Q6-E82,1
6,0,Q6-E59,0
6,0,Q6-E85,0
6,0,Q6-E18,0
6,0,Q6-E27,1
6,0,Q6-E24,1
6,0,Q6-E32,1
6,0,Q6-E9,1
6,0,Q6-E75,0
6,0,Q6-E73,0
6,0,Q6-E49,1
6,0,Q6-E88,1
6,0,Q6-E79,0
6,0,Q6-E77,0
6,0,Q6-E36,1
6,0,Q6-E57,0
6,0,Q6-E29,1
6,0,Q6-E28,1
6,0,Q6-E17,0
6,0,Q6-E66,0
6,0,Q6-E81,0
6,0,Q6-E1,1
6,0,Q6-E64,0
6,0,Q6-E96,1
6,0,Q6-E54,0
6,0,Q6-E43,0
6,0,Q6-E34,1
6,0,Q6-E35,0
6,0,Q6-E16,1
6,0,Q6-E48,0
6,0,Q6-E93,0
6,0,Q6-E33,0
6,0,Q6-E84,0
6,0,Q6-E22,0
6,0,Q6-E71,1
6,0,Q6-E80,0
6,0,Q6-E11,0
6,0,Q6-E50,0
6,0,Q6-E61,0
6,0,Q6-E69,1
6,0,Q6-E97,1
6,0,Q6-E15,1
6,0,Q6-E98,0
6,0,Q6-E58,1
6,0,Q6-E12,1
6,0,Q6-E2,1
6,0,Q6-E67,1
6,0,Q6-E95,0
6,0,Q6-E30,0
6,0,Q6-E8,1
6,0,Q6-E94,0
6,0,Q6-E41,0
6,0,Q6-E47,0
6,0,Q6-E74,0
6,0,Q6-E19,0
6,0,Q6-E38,1
6,0,Q6-E70,1
6,0,Q6-E10,1
6,0,Q6-E52,1
6,0,Q6-E31,0
6,0,Q6-E56,0
6,0,Q6-E4,1
6,0,Q6-E21,1
6,0,Q6-E13,0
6,0,Q6-E91,1
7,0,Q7-E6,0
7,0,Q7-E99,0
7,0,Q7-E2,1
7,0,Q7-E65,0
7,0,Q7-E60,0
7,0,Q7-E20,1
7,0,Q7-E48,0
7,0,Q7-E12,1
7,0,Q7-E18,1
7,0,Q7-E39,0
7,0,Q7-E91,1
7,0,Q7-E83,1
7,0,Q7-E4,1
7,0,Q7-E43,0
7,0,Q7-E67,1
7,0,Q7-E46,1
7,0,Q7-E29,0
7,0,Q7-E40,0
7,0,Q7-E21,0
7,0,Q7-E62,1
7,0,Q7-E15,1
7,0,Q7-E57,0
7,0,Q7-E28,1
7,0,Q7-E37,0
7,0,Q7-E54,0
7,0,Q7-E24,1
7,0,Q7-E41,0
7,0,Q7-E50,1
7,0,Q7-E70,0
7,0,Q7-E45,1
7,0,Q7-E78,1
7,0,Q7-E3,1
7,0,Q7-E55,0
7,0,Q7-E33,1
7,0,Q7-E31,0
7,0,Q7-E92,0
7,0,Q7-E98,1
7,0,Q7-E22,1
7,0,Q7-E17,0
7,0,Q7-E80,1
7,0,Q7-E84,1
7,0,Q7-E27,1
7,0,Q7-E95,0
7,0,Q7-E69,1
7,0,Q7-E10,1
7,0,Q7-E14,0
7,0,Q7-E42,0
7,0,Q7-E49,0
7,0,Q7-E13,1
7,0,Q7-E81,1
7,0,Q7-E100,1
7,0,Q7-E26,0
7,0,Q7-E36,0
7,0,Q7-E38,0
7,0,Q7-E94,0
7,0,Q7-E51,0
7,0,Q7-E85,1
7,0,Q7-E74,1
7,0,Q7-E9,0
7,0,Q7-E72,0
7,0,Q7-E34,0
7,0,Q7-E56,1
7,0,Q7-E82,1
7,0,Q7-E1,0
7,0,Q7-E71,0
7,0,Q7-E77,0
7,0,Q7-E97,0
7,0,Q7-E23,0
7,0,Q7-E63,1
7,0,Q7-E59,1
7,0,Q7-E52,1
7,0,Q7-E44,0
7,0,Q7-E66,0
7,0,Q7-E93,1
7,0,Q7-E58,1
7,0,Q7-E86,1
7,0,Q7-E16,1
7,0,Q7-E47,0
7,0,Q7-E32,1
7,0,Q7-E30,0
7,0,Q7-E8,0
7,0,Q7-E89,0
7,0,Q7-E73,1
7,0,Q7-E61,0
7,0,Q7-E68,0
7,0,Q7-E53,0
7,0,Q7-E5,0
7,0,Q7-E88,1
7,0,Q7-E25,1
7,0,Q7-E7,1
7,0,Q7-E75,1
7,0,Q7-E90,1
7,0,Q7-E64,0
7,0,Q7-E76,0
7,0,Q7-E35,0
7,0,Q7-E87,0
7,0,Q7-E96,0
7,0,Q7-E19,1
7,0,Q7-E79,0
7,0,Q7-E11,1
8,0,Q8-E6,0
8,0,Q8-E29,1
8,0,Q8-E65,0
8,0,Q8-E52,0
8,0,Q8-E45,1
8,0,Q8-E40,0
8,0,Q8-E88,1
8,0,Q8-E35,0
8,0,Q8-E48,0
8,0,Q8-E38,0
8,0,Q8-E54,1
8,0,Q8-E41,0
8,0,Q8-E8,0
8,0,Q8-E36,0
8,0,Q8-E74,0
8,0,Q8-E83,0
8,0,Q8-E1,0
8,0,Q8-E39,1
8,0,Q8-E26,1
8,0,Q8-E94,1
8,0,Q8-E61,0
8,0,Q8-E84,1
8,0,Q8-E73,0
8,0,Q8-E77,0
8,0,Q8-E66,0
8,0,Q8-E98,1
8,0,Q8-E23,1
8,0,Q8-E15,0
8,0,Q8-E85,0
8,0,Q8-E25,1
8,0,Q8-E22,0
8,0,Q8-E43,0
8,0,Q8-E20,1
8,0,Q8-E12,1
8,0,Q8-E9,0
8,0,Q8-E19,0
8,0,Q8-E50,1
8,0,Q8-E82,1
8,0,Q8-E72,0
8,0,Q8-E89,1
8,0,Q8-E92,1
8,0,Q8-E2,1
8,0,Q8-E32,1
8,0,Q8-E99,1
8,0,Q8-E100,1
8,0,Q8-E11,1
8,0,Q8-E34,1
8,0,Q8-E55,1
8,0,Q8-E5,0
8,0,Q8-E68,0
8,0,Q8-E57,0
8,0,Q8-E69,1
8,0,Q8-E18,1
8,0,Q8-E91,0
8,0,Q8-E67,0
8,0,Q8-E64,0
8,0,Q8-E10,1
8,0,Q8-E95,1
8,0,Q8-E47,1
8,0,Q8-E13,1
8,0,Q8-E58,0
8,0,Q8-E87,1
8,0,Q8-E86,1
8,0,Q8-E93,0
8,0,Q8-E37,0
8,0,Q8-E31,1
8,0,Q8-E7,1
8,0,Q8-E49,1
8,0,Q8-E90,0
8,0,Q8-E51,1
8,0,Q8-E33,0
8,0,Q8-E60,0
8,0,Q8-E97,0
8,0,Q8-E63,0
8,0,Q8-E96,1
8,0,Q8-E44,0
8,0,Q8-E21,0
8,0,Q8-E79,0
8,0,Q8-E14,1
8,0,Q8-E70,0
8,0,Q8-E42,0
8,0,Q8-E71,0
8,0,Q8-E76,1
8,0,Q8-E59,0
8,0,Q8-E78,1
8,0,Q8-E30,1
8,0,Q8-E62,0
8,0,Q8-E46,0
8,0,Q8-E75,0
8,0,Q8-E56,1
8,0,Q8-E27,1
8,0,Q8-E17,1
8,0,Q8-E53,0
8,0,Q8-E80,1
8,0,Q8-E24,0
8,0,Q8-E4,0
8,0,Q8-E16,0
8,0,Q8-E3,1
8,0,Q8-E28,1
8,0,Q8-E81,1
9,0,Q9-E63,1
9,0,Q9-E26,1
9,0,Q9-E84,1
9,0,Q9-E46,1
9,0,Q9-E19,0
9,0,Q9-E51,0
9,0,Q9-E70,1
9,0,Q9-E21,0
9,0,Q9-E56,0
9,0,Q9-E48,1
9,0,Q9-E64,1
9,0,Q9-E44,1
9,0,Q9-E5,1
9,0,Q9-E65,0
9,0,Q9-E50,1
9,0,Q9-E32,1
9,0,Q9-E23,1
9,0,Q9-E37,1
9,0,Q9-E7,1
9,0,Q9-E60,0
9,0,Q9-E71,0
9,0,Q9-E68,1
9,0,Q9-E6,0
9,0,Q9-E93,1
9,0,Q9-E80,0
9,0,Q9-E99,0
9,0,Q9-E27,1
9,0,Q9-E90,1
9,0,Q9-E92,0
9,0,Q9-E54,1
9,0,Q9-E72,0
9,0,Q9-E95,1
9,0,Q9-E94,0
9,0,Q9-E38,1
9,0,Q9-E85,1
9,0,Q9-E39,0
9,0,Q9-E16,0
9,0,Q9-E30,0
9,0,Q9-E73,1
9,0,Q9-E87,0
9,0,Q9-E59,0
9,0,Q9-E66,0
9,0,Q9-E2,1
9,0,Q9-E89,1
9,0,Q9-E86,1
9,0,Q9-E67,1
9,0,Q9-E31,0
9,0,Q9-E35,0
9,0,Q9-E12,0
9,0,Q9-E62,0
9,0,Q9-E8,0
9,0,Q9-E55,1
9,0,Q9-E61,1
9,0,Q9-E3,0
9,0,Q9-E25,0
9,0,Q9-E20,1
9,0,Q9-E11,1
9,0,Q9-E74,1
9,0,Q9-E77,0
9,0,Q9-E75,0
9,0,Q9-E4,0
9,0,Q9-E97,0
9,0,Q9-E18,1
9,0,Q9-E22,1
9,0,Q9-E58,0
9,0,Q9-E47,0
9,0,Q9-E1,1
9,0,Q9-E52,0
9,0,Q9-E34,0
9,0,Q9-E15,1
9,0,Q9-E98,0
9,0,Q9-E69,0
9,0,Q9-E14,1
9,0,Q9-E79,0
9,0,Q9-E82,0
9,0,Q9-E33,0
9,0,Q9-E17,1
9,0,Q9-E96,1
9,0,Q9-E9,0
9,0,Q9-E10,1
9,0,Q9-E81,1
9,0,Q9-E83,1
9,0,Q9-E78,1
9,0,Q9-E41,0
9,0,Q9-E91,0
9,0,Q9-E76,0
9,0,Q9-E45,1
9,0,Q9-E42,1
9,0,Q9-E43,0
9,0,Q9-E36,1
9,0,Q9-E40,1
9,0,Q9-E28,1
9,0,Q9-E24,0
9,0,Q9-E57,0
9,0,Q9-E88,0
9,0,Q9-E100,0
9,0,Q9-E53,0
9,0,Q9-E13,0
9,0,Q9-E29,0
9,0,Q9-E49,0
10,0,Q10-E42,0
10,0,Q10-E49,1
10,0,Q10-E81,1
10,0,Q10-E76,0
10,0,Q10-E20,1
10,0,Q10-E2,0
10,0,Q10-E45,0
10,0,Q10-E12,1
10,0,Q10-E19,1
10,0,Q10-E75,1
10,0,Q10-E7,0
10,0,Q10-E21,0
10,0,Q10-E27,0
10,0,Q10-E61,1
10,0,Q10-E26,0
10,0,Q10-E89,0
10,0,Q10-E58,0
10,0,Q10-E32,0
10,0,Q10-E18,0
10,0,Q10-E86,1
10,0,Q10-E96,1
10,0,Q10-E37,1
10,0,Q10-E8,0
10,0,Q10-E10,1
10,0,Q10-E74,1
10,0,Q10-E16,0
10,0,Q10-E9,0
10,0,Q10-E29,0
10,0,Q10-E78,0
10,0,Q10-E94,0
10,0,Q10-E82,0
10,0,Q10-E35,1
10,0,Q10-E62,1
10,0,Q10-E91,0
10,0,Q10-E36,1
10,0,Q10-E22,1
10,0,Q10-E40,0
10,0,Q10-E14,1
10,0,Q10-E77,0
10,0,Q10-E80,0
10,0,Q10-E55,1
10,0,Q10-E23,0
10,0,Q10-E17,0
10,0,Q10-E100,1
10,0,Q10-E99,0
10,0,Q10-E79,0
10,0,Q10-E97,0
10,0,Q10-E13,0
10,0,Q10-E54,0
10,0,Q10-E52,1
10,0,Q10-E98,1
10,0,Q10-E73,1
10,0,Q10-E95,0
10,0,Q10-E41,0
10,0,Q10-E87,1
10,0,Q10-E6,1
10,0,Q10-E50,1
10,0,Q10-E47,1
10,0,Q10-E31,0
10,0,Q10-E84,1
10,0,Q10-E64,1
10,0,Q10-E85,1
10,0,Q10-E15,0
10,0,Q10-E59,1
10,0,Q10-E33,0
10,0,Q10-E25,1
10,0,Q10-E92,0
10,0,Q10-E3,1
10,0,Q10-E1,1
10,0,Q10-E63,0
10,0,Q10-E30,1
10,0,Q10-E43,0
10,0,Q10-E53,0
10,0,Q10-E51,1
10,0,Q10-E38,1
10,0,Q10-E24,0
10,0,Q10-E44,1
10,0,Q10-E60,1
10,0,Q10-E28,1
10,0,Q10-E65,1
10,0,Q10-E72,1
10,0,Q10-E46,1
10,0,Q10-E11,0
10,0,Q10-E93,1
10,0,Q10-E69,1
10,0,Q10-E57,1
10,0,Q10-E90,1
10,0,Q10-E83,0
10,0,Q10-E88,0
10,0,Q10-E48,0
10,0,Q10-E39,1
10,0,Q10-E68,1
10,0,Q10-E56,0
10,0,Q10-E66,0
10,0,Q10-E34,0
10,0,Q10-E4,1
10,0,Q10-E70,1
10,0,Q10-E71,0
10,0,Q10-E5,0
10,0,Q10-E67,0
11,0,Q11-E79,1
11,0,Q11-E61,1
11,0,Q11-E57,1
11,0,Q11-E38,0
11,0,Q11-E82,0
11,0,Q11-E87,1
11,0,Q11-E89,0
11,0,Q11-E66,1
11,0,Q11-E11,0
11,0,Q11-E75,1
11,0,Q11-E78,1
11,0,Q11-E84,1
11,0,Q11-E21,0
11,0,Q11-E3,0
11,0,Q11-E19,1
11,0,Q11-E98,1
11,0,Q11-E56,1
11,0,Q11-E2,0
11,0,Q11-E6,1
11,0,Q11-E93,1
11,0,Q11-E14,1
11,0,Q11-E94,1
11,0,Q11-E59,0
11,0,Q11-E35,1
11,0,Q11-E73,1
11,0,Q11-E33,0
11,0,Q11-E48,0
11,0,Q11-E62,0
11,0,Q11-E90,1
11,0,Q11-E9,1
11,0,Q11-E49,1
11,0,Q11-E8,0
11,0,Q11-E74,1
11,0,Q11-E88,0
11,0,Q11-E96,0
11,0,Q11-E86,1
11,0,Q11-E71,1
11,0,Q11-E91,0
11,0,Q11-E25,1
11,0,Q11-E58,1
11,0,Q11-E39,0
11,0,Q11-E60,0
11,0,Q11-E41,1
11,0,Q11-E54,0
11,0,Q11-E77,0
11,0,Q11-E29,0
11,0,Q11-E32,0
11,0,Q11-E70,1
11,0,Q11-E1,1
11,0,Q11-E15,0
11,0,Q11-E37,1
11,0,Q11-E51,1
11,0,Q11-E100,0
11,0,Q11-E95,0
11,0,Q11-E67,1
11,0,Q11-E42,1
11,0,Q11-E23,1
11,0,Q11-E99,0
11,0,Q11-E36,1
11,0,Q11-E31,1
11,0,Q11-E47,1
11,0,Q11-E80,1
11,0,Q11-E5,0
11,0,Q11-E34,0
11,0,Q11-E28,0
11,0,Q11-E10,0
11,0,Q11-E68,0
11,0,Q11-E40,1
11,0,Q11-E17,1
11,0,Q11-E63,0
11,0,Q11-E45,0
11,0,Q11-E18,1
11,0,Q11-E65,1
11,0,Q11-E53,0
11,0,Q11-E26,0
11,0,Q11-E50,1
